Wall time,Step,Value,
1644410764.27029,99,0.216019421815872,
1644410797.40323,100,0.263613343238831,
1644410830.09202,101,0.246728584170341,
1644410861.50903,102,0.208210214972496,
1644410894.42735,103,0.170641615986824,
1644410926.23901,104,0.19491346180439,
1644410958.89881,105,0.244195863604546,
1644410991.04367,106,0.182566478848457,
1644411023.74995,107,0.162726894021034,
1644411056.88365,108,0.201667368412018,
1644411090.3254,109,0.196707472205162,
1644411122.04612,110,0.220346137881279,
1644411155.61441,111,0.250105530023575,
1644411188.17635,112,0.180666953325272,
1644411220.42096,113,0.236070066690445,
1644411252.74756,114,0.182144358754158,
1644411285.53683,115,0.20018994808197,
1644411318.01531,116,0.185415789484978,
1644411350.84328,117,0.221929088234901,
1644411382.76113,118,0.206943854689598,
1644411415.38592,119,0.188265085220337,
1644411448.57247,120,0.207365974783897,
1644411480.82312,121,0.169586330652237,
1644411513.08214,122,0.189742505550385,
1644411545.83843,123,0.131806671619415,
1644411578.27762,124,0.144048124551773,
1644411609.58622,125,0.223089918494225,
1644411642.22464,126,0.107851415872574,
1644411674.64356,127,0.1207260414958,
1644411705.74198,128,0.123469822108746,
1644411736.7696,129,0.188265085220337,
1644411767.6462,130,0.153756856918335,
1644411799.22361,131,0.23575347661972,
1644411831.52972,132,0.148796960711479,
1644411863.41324,133,0.225939214229584,
1644411895.37646,134,0.164943009614944,
1644411927.37281,135,0.218446597456932,
1644411959.21837,136,0.154390037059784,
1644411991.51855,137,0.2686787545681,
1644412024.0527,138,0.210320815443993,
1644412056.17373,139,0.243773743510246,
1644412088.01488,140,0.166525959968567,
1644412119.22602,141,0.126319125294685,
1644412150.78003,142,0.20018994808197,
1644412182.213,143,0.281131267547607,
1644412214.32805,144,0.266568183898926,
1644412247.54463,145,0.243879273533821,
1644412279.18803,146,0.283980578184128,
1644412310.92057,147,0.164204299449921,
1644412343.36872,148,0.241557613015175,
1644412375.52821,149,0.247256219387054,
1644412407.70777,150,0.288201779127121,
1644412439.58193,151,0.256964951753616,
1644412471.1833,152,0.0849514529109001,
1644412503.70006,153,0.105740815401077,
1644412536.16844,154,0.219607427716255,
1644412568.76688,155,0.207471504807472,
1644412601.32411,156,0.171907976269722,
1644412635.73556,157,0.176973402500153,
1644412671.25066,158,0.267834544181824,
1644412707.53282,159,0.263191223144531,
1644412744.22668,160,0.186787679791451,
1644412780.65897,161,0.118932038545609,
1644412816.98701,162,0.144892364740372,
1644412853.47936,163,0.10426340252161,
1644412889.12819,164,0.129273951053619,
1644412923.10878,165,0.131173491477966,
1644412956.15808,166,0.322604477405548,
1644412988.18365,167,0.25749260187149,
1644413023.67298,168,0.201245248317718,
1644413059.06003,169,0.269945114850998,
1644413094.09692,170,0.258547902107239,
1644413130.1832,171,0.238180667161942,
1644413166.39426,172,0.191958636045456,
1644413201.59251,173,0.221190378069878,
1644413237.09345,174,0.250422120094299,
1644413273.70775,175,0.212009280920029,
1644413311.02535,176,0.227311104536057,
1644413348.19561,177,0.257598131895065,
1644413384.28457,178,0.275327146053314,
1644413420.57157,179,0.150274381041527,
1644413456.98665,180,0.208632335066795,
1644413494.07258,181,0.308780074119568,
1644413530.64916,182,0.207154914736748,
1644413565.9845,183,0.200506538152695,
1644413601.26339,184,0.147952720522881,
1644413636.88714,185,0.248311519622803,
1644413673.62248,186,0.215491771697998,
1644413709.64793,187,0.134972557425499,
1644413746.33486,188,0.1207260414958,
1644413783.17243,189,0.258653432130814,
1644413820.70838,190,0.168742090463638,
1644413858.36477,191,0.216019421815872,
1644413895.16721,192,0.268256634473801,
1644413932.15297,193,0.114077672362328,
1644413968.87048,194,0.127374425530434,
1644414006.87666,195,0.173068806529045,
1644414043.16344,196,0.2227733284235,
1644414079.54506,197,0.202300548553467,
1644414115.53761,198,0.163043484091759,
1644414152.4909,199,0.193647101521492,
1644414188.8612,200,0.132439851760864,0.322604477405548
