Wall time,Step,Value,
1644345643.36391,1,0.246525943279266,
1644345675.01801,2,0.250875145196915,
1644345706.59502,3,0.289699792861938,
1644345739.37013,4,0.286941766738892,
1644345771.4341,5,0.348573237657547,
1644345804.30392,6,0.353877156972885,
1644345837.89175,7,0.32873660326004,
1644345872.96723,8,0.367773413658142,
1644345907.05393,9,0.387822210788727,
1644345940.39385,10,0.395565927028656,
1644345973.34925,11,0.422615885734558,
1644346006.61944,12,0.42335844039917,
1644346040.15566,13,0.436830371618271,
1644346074.85872,14,0.418797075748444,
1644346111.41831,15,0.447226047515869,
1644346145.7785,16,0.454545468091965,
1644346180.56495,17,0.460273683071137,
1644346213.86616,18,0.453272521495819,
1644346247.28145,19,0.495491683483124,
1644346281.49234,20,0.491460710763931,
1644346315.12227,21,0.485732465982437,
1644346349.1672,22,0.476185411214829,
1644346383.42452,23,0.495597749948502,
1644346416.86812,24,0.493900507688522,
1644346452.09121,25,0.511509478092194,
1644346485.79832,26,0.508751451969147,
1644346519.57429,27,0.519359290599823,
1644346555.46492,28,0.518722832202911,
1644346591.13762,29,0.509918332099915,
1644346630.31467,30,0.535801410675049,
1644346668.86294,31,0.526466548442841,
1644346703.40771,32,0.537604749202728,
1644346739.13423,33,0.532088696956635,
1644346773.71475,34,0.536756098270416,
1644346807.21817,35,0.551182746887207,
1644346841.06714,36,0.56030547618866,
1644346876.21549,37,0.547045707702637,
1644346911.23719,38,0.561472356319428,
1644346947.05435,39,0.567518830299377,
1644346981.48927,40,0.567094504833221,
1644347015.7968,41,0.529224574565887,
1644347048.6259,42,0.55044025182724,
1644347082.44983,43,0.56656414270401,
1644347116.4684,44,0.56656414270401,
1644347149.80572,45,0.56051766872406,
1644347184.47916,46,0.573671340942383,
1644347221.26719,47,0.588946640491486,
1644347254.44471,48,0.594038426876068,
1644347287.29849,49,0.577278017997742,
1644347323.09931,50,0.592447221279144,
1644347359.1099,51,0.569746494293213,
1644347393.93075,52,0.577171981334686,
1644347427.7413,53,0.583960950374603,
1644347463.08742,54,0.592022895812988,
1644347499.03483,55,0.598281502723694,
1644347534.68327,56,0.578975260257721,
1644347569.24206,57,0.603797614574432,
1644347603.31371,58,0.607192099094391,
1644347637.04005,59,0.603479385375977,
1644347670.03766,60,0.606555640697479,
1644347702.73618,61,0.603373289108276,
1644347737.4031,62,0.594356656074524,
1644347770.13963,63,0.60294896364212,
1644347803.59182,64,0.624482870101929,
1644347836.89506,65,0.599448382854462,
1644347870.84725,66,0.607722520828247,
1644347904.36715,67,0.626286208629608,
1644347938.64092,68,0.625437557697296,
1644347973.29862,69,0.619497179985046,
1644348007.14755,70,0.600827395915985,
1644348040.19599,71,0.624376773834229,
1644348072.98792,72,0.630211114883423,
1644348105.4501,73,0.632756948471069,
1644348138.20332,74,0.631590127944946,
1644348171.01593,75,0.634878516197205,
1644348203.69862,76,0.624695003032684,
1644348236.9046,77,0.624164640903473,
1644348270.11255,78,0.639439880847931,
1644348302.97882,79,0.618224263191223,
1644348335.57237,80,0.648562610149384,
1644348369.31092,81,0.625331521034241,
1644348403.93518,82,0.646016776561737,
1644348437.11437,83,0.657897531986237,
1644348469.95728,84,0.638166964054108,
1644348502.25339,85,0.631590127944946,
1644348534.755,86,0.649411261081696,
1644348568.5366,87,0.636469721794128,
1644348601.74438,88,0.654821276664734,
1644348636.48768,89,0.648880898952484,
1644348670.03586,90,0.640818953514099,
1644348702.83087,91,0.657579302787781,
1644348736.74524,92,0.646653234958649,
1644348770.58236,93,0.645592451095581,
1644348805.33404,94,0.659594774246216,
1644348839.10578,95,0.654396951198578,
1644348873.22982,96,0.668929696083069,
1644348906.55436,97,0.662352800369263,
1644348939.73375,98,0.65927654504776,
1644348972.97854,99,0.644001245498657,
1644349006.10797,100,0.656836748123169,
1644349039.49681,101,0.662777125835419,
1644349072.82139,102,0.658321857452393,
1644349105.55325,103,0.65736711025238,
1644349140.45573,104,0.66511082649231,
1644349172.74563,105,0.668823599815369,
1644349205.45499,106,0.663731813430786,
1644349239.82672,107,0.668505370616913,
1644349273.51013,108,0.670945167541504,
1644349308.695,109,0.663625776767731,
1644349342.88426,110,0.670096516609192,
1644349378.80857,111,0.659064412117004,
1644349414.77858,112,0.67136949300766,
1644349447.96237,113,0.671581625938416,
1644349482.72533,114,0.661610245704651,
1644349518.90982,115,0.655988097190857,
1644349555.44271,116,0.667126357555389,
1644349594.4276,117,0.670414745807648,
1644349651.90895,118,0.658640086650848,
1644349706.79684,119,0.653124034404755,
1644349760.87083,120,0.664262235164642,
1644349814.18209,121,0.670096516609192,
1644349868.01516,122,0.672748506069183,
1644349930.19682,123,0.673066735267639,
1644349990.93934,124,0.654396951198578,
1644350046.56014,125,0.618966817855835,
1644350111.42762,126,0.668293178081512,
1644350168.32341,127,0.667444586753845,
1644350229.05312,128,0.652381479740143,
1644350289.67604,129,0.674870073795319,
1644350344.67794,130,0.648668706417084,
1644350406.09319,131,0.658640086650848,
1644350465.0944,132,0.665959477424622,
1644350522.41813,133,0.655351638793945,
1644350586.85035,134,0.673597097396851,
1644350641.53245,135,0.672854542732239,
1644350699.91889,136,0.681234776973724,
1644350756.64662,137,0.672430276870728,
1644350810.93755,138,0.678688883781433,
1644350865.05879,139,0.679007112979889,
1644350916.16203,140,0.672854542732239,
1644350969.07704,141,0.676673412322998,
1644351020.39055,142,0.676355123519897,
1644351071.79724,143,0.665747344493866,
1644351124.19352,144,0.67550653219223,
1644351181.65454,145,0.671687722206116,
1644351235.06849,146,0.680067896842957,
1644351287.33674,147,0.667868912220001,
1644351339.55714,148,0.676885545253754,
1644351392.42052,149,0.674870073795319,
1644351446.9174,150,0.679113209247589,
1644351501.19461,151,0.67720377445221,
1644351555.04519,152,0.673491060733795,
1644351605.2626,153,0.676461219787598,
1644351661.35672,154,0.681977272033691,
1644351717.83675,155,0.673809289932251,
1644351772.93933,156,0.673703193664551,
1644351829.49372,157,0.689933180809021,
1644351882.86971,158,0.675824761390686,
1644351932.94352,159,0.664898693561554,
1644351988.18916,160,0.684523165225983,
1644352042.91698,161,0.690569639205933,
1644352098.05448,162,0.688554167747498,
1644352153.21355,163,0.683992803096771,
1644352208.25154,164,0.677946329116821,
1644352259.57639,165,0.685902178287506,
1644352310.00412,166,0.690039277076721,
1644352362.78402,167,0.693221569061279,
1644352412.85259,168,0.695555329322815,
1644352461.6324,169,0.695555329322815,
1644352513.6188,170,0.689720988273621,
1644352562.08818,171,0.697995126247406,
1644352617.27081,172,0.692903339862824,
1644352670.38652,173,0.624376773834229,
1644352719.17439,174,0.673597097396851,
1644352774.39395,175,0.685053586959839,
1644352825.69787,176,0.68335634469986,
1644352876.56018,177,0.68749338388443,
1644352931.0809,178,0.680067896842957,
1644352979.59922,179,0.684735357761383,
1644353032.59627,180,0.677946329116821,
1644353100.98338,181,0.689933180809021,
1644353163.74172,182,0.682083368301392,
1644353235.48187,183,0.684841394424439,
1644353303.21113,184,0.696403920650482,
1644353368.17159,185,0.685477912425995,
1644353436.89112,186,0.686750829219818,
1644353507.09807,187,0.680067896842957,
1644353574.33787,188,0.692266881465912,
1644353634.26243,189,0.699055910110474,
1644353688.85884,190,0.684629261493683,
1644353743.76635,191,0.69746470451355,
1644353798.00471,192,0.692054748535156,
1644353853.74314,193,0.693964123725891,
1644353911.86308,194,0.70170783996582,
1644353965.16223,195,0.705738842487335,
1644354022.57862,196,0.690781772136688,
1644354075.27633,197,0.669672191143036,
1644354126.32079,198,0.698419451713562,
1644354194.93637,199,0.68155300617218,
1644354259.58482,200,0.700753152370453,0.705738842487335
