Wall time,Step,Value,
1644315164.70306,1,0.0975920259952545,
1644315201.21508,2,0.207701280713081,
1644315238.24846,3,0.240797713398933,
1644315272.32211,4,0.25384533405304,
1644315308.65579,5,0.232947915792465,
1644315344.54944,6,0.267847657203674,
1644315377.73215,7,0.280470997095108,
1644315413.23043,8,0.252572387456894,
1644315449.59875,9,0.304868996143341,
1644315486.42444,10,0.325129956007004,
1644315521.77373,11,0.325554251670837,
1644315559.1489,12,0.330964237451553,
1644315595.0901,13,0.328418374061584,
1644315632.43062,14,0.2843958735466,
1644315666.34613,15,0.315370738506317,
1644315699.3909,16,0.325660347938538,
1644315735.74149,17,0.367455184459686,
1644315771.79807,18,0.387822210788727,
1644315805.8292,19,0.390262007713318,
1644315841.5662,20,0.368091642856598,
1644315880.27468,21,0.374986737966537,
1644315916.20058,22,0.396838873624802,
1644315951.35837,23,0.396732777357101,
1644315986.43019,24,0.388564765453339,
1644316023.86317,25,0.411053359508514,
1644316059.22438,26,0.399172604084015,
1644316096.7441,27,0.416781574487686,
1644316132.79317,28,0.426116466522217,
1644316167.42809,29,0.385700643062592,
1644316202.49935,30,0.418797075748444,
1644316238.58522,31,0.415190398693085,
1644316273.50997,32,0.424100995063782,
1644316309.56868,33,0.426116466522217,
1644316344.20987,34,0.430041372776032,
1644316377.12298,35,0.4445740878582,
1644316415.06932,36,0.459743291139603,
1644316450.43803,37,0.425692170858383,
1644316485.34922,38,0.433860182762146,
1644316522.39101,39,0.456985265016556,
1644316557.80348,40,0.450196236371994,
1644316593.4501,41,0.467274844646454,
1644316629.00616,42,0.451575249433517,
1644316664.53805,43,0.464728981256485,
1644316701.59828,44,0.472260534763336,
1644316738.17429,45,0.474700331687927,
1644316774.39688,46,0.461334466934204,
1644316810.45161,47,0.428025871515274,
1644316846.77206,48,0.448711156845093,
1644316882.77683,49,0.447650372982025,
1644316920.59729,50,0.48477777838707,
1644316955.55832,51,0.479579925537109,
1644316994.52896,52,0.466001898050308,
1644317031.10608,53,0.502811074256897,
1644317065.42384,54,0.501432061195374,
1644317099.7002,55,0.482550114393234,
1644317136.16513,56,0.493370115756989,
1644317172.49624,57,0.486156791448593,
1644317208.65685,58,0.488278359174728,
1644317244.53712,59,0.509069681167603,
1644317283.38671,60,0.475124627351761,
1644317320.4316,61,0.51203989982605,
1644317356.45351,62,0.517768085002899,
1644317394.51176,63,0.513525009155273,
1644317430.90211,64,0.505463004112244,
1644317467.36605,65,0.526466548442841,
1644317502.47647,66,0.525936126708984,
1644317540.39391,67,0.515222251415253,
1644317574.22996,68,0.530709683895111,
1644317609.70748,69,0.51193380355835,
1644317646.92712,70,0.53410416841507,
1644317683.45977,71,0.525193572044373,
1644317718.90512,72,0.519147157669067,
1644317754.80143,73,0.505675196647644,
1644317789.91467,74,0.525511801242828,
1644317824.66916,75,0.507054209709168,
1644317860.13639,76,0.536862194538116,
1644317898.16447,77,0.549273371696472,
1644317932.4563,78,0.533998072147369,
1644317971.21227,79,0.546833574771881,
1644318007.00427,80,0.541847884654999,
1644318042.39774,81,0.556698858737946,
1644318082.26134,82,0.545136332511902,
1644318118.2865,83,0.536331832408905,
1644318151.41232,84,0.539938449859619,
1644318188.47649,85,0.536013603210449,
1644318224.90623,86,0.571655869483948,
1644318260.96677,87,0.558077871799469,
1644318297.6934,88,0.539938449859619,
1644318332.22657,89,0.553092181682587,
1644318367.90638,90,0.558714330196381,
1644318401.9561,91,0.538983762264252,
1644318439.05802,92,0.565927684307098,
1644318475.97823,93,0.561790585517883,
1644318510.79646,94,0.564442574977875,
1644318548.07311,95,0.580566465854645,
1644318587.00361,96,0.573353111743927,
1644318621.37752,97,0.55860823392868,
1644318656.01577,98,0.559350788593292,
1644318691.71026,99,0.565079033374786,
1644318727.58263,100,0.563381791114807,
1644318763.637,101,0.535907506942749,
1644318801.59948,102,0.594462692737579,
1644318838.38498,103,0.575792908668518,
1644318875.53673,104,0.588310182094574,
1644318913.74301,105,0.573353111743927,
1644318949.20818,106,0.573247075080872,
1644318985.43112,107,0.590962111949921,
1644319021.42228,108,0.569322168827057,
1644319054.49504,109,0.563275694847107,
1644319092.44622,110,0.586612939834595,
1644319128.06376,111,0.604540169239044,
1644319161.76683,112,0.597539007663727,
1644319199.11826,113,0.574519991874695,
1644319235.38473,114,0.601145625114441,
1644319271.36308,115,0.599766612052918,
1644319306.78584,116,0.583748817443848,
1644319342.85778,117,0.597539007663727,
1644319379.14536,118,0.572080194950104,
1644319414.66275,119,0.584067046642303,
1644319451.3845,120,0.608465075492859,
1644319488.75389,121,0.607616424560547,
1644319525.59033,122,0.597114682197571,
1644319559.10972,123,0.609207570552826,
1644319597.01171,124,0.621512651443481,
1644319632.63715,125,0.604115843772888,
1644319667.72337,126,0.609844088554382,
1644319704.07555,127,0.596690356731415,
1644319737.4612,128,0.604540169239044,
1644319775.00957,129,0.607722520828247,
1644319810.98168,130,0.611647367477417,
1644319848.60665,131,0.617269515991211,
1644319884.29851,132,0.622149169445038,
1644319921.59989,133,0.618436396121979,
1644319959.0444,134,0.607192099094391,
1644319995.50409,135,0.628089547157288,
1644320030.09936,136,0.627877354621887,
1644320066.47236,137,0.619815409183502,
1644320100.29315,138,0.630211114883423,
1644320138.45916,139,0.628619909286499,
1644320175.5775,140,0.619921505451202,
1644320212.36728,141,0.613981127738953,
1644320247.99303,142,0.617587804794312,
1644320283.97282,143,0.636575818061829,
1644320323.22246,144,0.63105970621109,
1644320359.7316,145,0.634878516197205,
1644320396.37787,146,0.622255206108093,
1644320434.63768,147,0.623634219169617,
1644320469.93356,148,0.619921505451202,
1644320506.07302,149,0.634666383266449,
1644320542.78631,150,0.617693841457367,
1644320576.55554,151,0.615678369998932,
1644320613.28008,152,0.627346992492676,
1644320650.63062,153,0.622997760772705,
1644320689.09004,154,0.639333844184876,
1644320726.74019,155,0.640182435512543,
1644320761.99591,156,0.641985774040222,
1644320796.56673,157,0.633393466472626,
1644320833.64383,158,0.640606760978699,
1644320868.98402,159,0.645804584026337,
1644320904.3441,160,0.644955992698669,
1644320941.96911,161,0.645486354827881,
1644320980.42836,162,0.621300518512726,
1644321017.16433,163,0.625437557697296,
1644321055.53348,164,0.633393466472626,
1644321092.08177,165,0.625437557697296,
1644321130.28288,166,0.635302841663361,
1644321166.54748,167,0.628619909286499,
1644321201.90797,168,0.642197966575623,
1644321238.38192,169,0.647820115089417,
1644321274.75078,170,0.625755786895752,
1644321313.57491,171,0.651532828807831,
1644321349.80933,172,0.644849896430969,
1644321386.72238,173,0.651214599609375,
1644321421.9492,174,0.640182435512543,
1644321457.64661,175,0.646441102027893,
1644321493.20172,176,0.641561448574066,
1644321527.81207,177,0.646759331226349,
1644321565.95321,178,0.65917044878006,
1644321603.45313,179,0.655775964260101,
1644321640.96717,180,0.65323007106781,
1644321676.87677,181,0.651002466678619,
1644321714.20192,182,0.625861883163452,
1644321751.07607,183,0.659806966781616,
1644321785.18263,184,0.661822438240051,
1644321822.0296,185,0.652699708938599,
1644321857.20764,186,0.663837909698486,
1644321894.60056,187,0.661610245704651,
1644321929.07841,188,0.644637763500214,
1644321964.16701,189,0.646971464157105,
1644321999.94865,190,0.657685399055481,
1644322037.69047,191,0.664050042629242,
1644322074.0919,192,0.655457735061646,
1644322110.86712,193,0.650047719478607,
1644322147.16604,194,0.658852219581604,
1644322181.93686,195,0.651214599609375,
1644322215.30977,196,0.656094193458557,
1644322252.17586,197,0.656306326389313,
1644322289.37801,198,0.664262235164642,
1644322327.03763,199,0.663307547569275,
1644322365.02945,200,0.674445748329163,0.674445748329163
