Wall time,Step,Value,
1644309805.63763,1,0.172271132469177,
1644309848.02203,2,0.18489445745945,
1644309890.2781,3,0.256709456443787,
1644309932.37841,4,0.245677307248116,
1644309975.44524,5,0.339662671089172,
1644310017.63132,6,0.361514806747437,
1644310060.62662,7,0.347830712795258,
1644310104.36959,8,0.374138116836548,
1644310146.69621,9,0.415720790624619,
1644310189.36347,10,0.417842358350754,
1644310232.14312,11,0.415190398693085,
1644310274.85371,12,0.415190398693085,
1644310317.33643,13,0.440224885940552,
1644310360.45915,14,0.479155629873276,
1644310402.86113,15,0.491248548030853,
1644310445.39436,16,0.493264019489288,
1644310488.37983,17,0.481065034866333,
1644310530.44603,18,0.493794411420822,
1644310572.62821,19,0.524875342845917,
1644310615.90554,20,0.506735980510712,
1644310660.75436,21,0.526890873908997,
1644310703.40586,22,0.537392616271973,
1644310745.54544,23,0.546409249305725,
1644310788.94694,24,0.553834736347199,
1644310831.38667,25,0.550864517688751,
1644310874.01596,26,0.532619059085846,
1644310916.71712,27,0.533785939216614,
1644310958.82673,28,0.557971775531769,
1644311001.03546,29,0.543014764785767,
1644311043.77415,30,0.555319845676422,
1644311089.25503,31,0.566245913505554,
1644311132.76847,32,0.593614101409912,
1644311176.57509,33,0.57250452041626,
1644311218.53291,34,0.569216072559357,
1644311260.85109,35,0.573140978813171,
1644311303.36364,36,0.587037205696106,
1644311345.57851,37,0.583536624908447,
1644311387.49501,38,0.616633057594299,
1644311429.7414,39,0.590007424354553,
1644311471.92914,40,0.584703505039215,
1644311514.58028,41,0.605919182300568,
1644311556.68933,42,0.577914476394653,
1644311599.1409,43,0.580142140388489,
1644311641.37958,44,0.59690248966217,
1644311683.50822,45,0.561154127120972,
1644311725.47695,46,0.616527020931244,
1644311768.08042,47,0.617587804794312,
1644311810.42977,48,0.6046462059021,
1644311852.79264,49,0.604540169239044,
1644311895.735,50,0.61482971906662,
1644311938.473,51,0.618648588657379,
1644311980.16767,52,0.599448382854462,
1644312022.7065,53,0.613662898540497,
1644312065.32962,54,0.626180112361908,
1644312108.31494,55,0.612920343875885,
1644312151.05954,56,0.619603276252747,
1644312193.42142,57,0.634984612464905,
1644312235.79416,58,0.603903651237488,
1644312278.45349,59,0.641561448574066,
1644312321.19996,60,0.642304003238678,
1644312363.96635,61,0.613875031471252,
1644312406.49819,62,0.605494856834412,
1644312449.30643,63,0.619921505451202,
1644312491.507,64,0.60899543762207,
1644312533.97984,65,0.624695003032684,
1644312577.54383,66,0.641773641109467,
1644312619.75418,67,0.622149169445038,
1644312662.5305,68,0.630529344081879,
1644312705.87862,69,0.63710618019104,
1644312748.14063,70,0.638379096984863,
1644312790.8241,71,0.649305164813995,
1644312834.11234,72,0.628832101821899,
1644312876.79096,73,0.63700008392334,
1644312920.30533,74,0.659064412117004,
1644312964.88901,75,0.642834424972534,
1644313010.69377,76,0.638485193252564,
1644313054.64643,77,0.663201451301575,
1644313098.34607,78,0.670414745807648,
1644313141.46292,79,0.657685399055481,
1644313184.0087,80,0.65323007106781,
1644313227.7373,81,0.668929696083069,
1644313270.92572,82,0.655775964260101,
1644313314.0798,83,0.657579302787781,
1644313358.14226,84,0.669566154479981,
1644313401.43325,85,0.668717503547668,
1644313443.73119,86,0.664050042629242,
1644313487.20617,87,0.671899855136871,
1644313530.02852,88,0.651532828807831,
1644313572.27234,89,0.654078722000122,
1644313615.80287,90,0.654290854930878,
1644313658.63115,91,0.655245542526245,
1644313701.65752,92,0.666383802890778,
1644313745.24317,93,0.643789112567902,
1644313788.76108,94,0.652699708938599,
1644313831.60294,95,0.654715180397034,
1644313874.843,96,0.67136949300766,
1644313918.09714,97,0.679749667644501,
1644313962.07439,98,0.678688883781433,
1644314004.8157,99,0.669141829013824,
1644314048.0462,100,0.686326503753662,
1644314092.53286,101,0.672005951404572,
1644314135.2151,102,0.681234776973724,
