Wall time,Step,Value,
1644278909.26744,96,0.74618262052536,
1644278944.35633,97,0.723224759101868,
1644278983.17302,98,0.741377472877502,
1644279015.30352,99,0.740843594074249,
1644279046.63814,100,0.741591036319733,
1644279084.63342,101,0.732407927513123,
1644279127.80026,102,0.74394017457962,
1644279164.38425,103,0.742231726646423,
1644279213.13156,104,0.717138290405273,
1644279248.32987,105,0.738280832767487,
1644279288.13097,106,0.733902812004089,
1644279317.49741,107,0.742338478565216,
1644279353.02302,108,0.752909779548645,
1644279390.38591,109,0.741697788238525,
1644279441.6254,110,0.740523219108582,
1644279477.10675,111,0.749813139438629,
1644279507.3868,112,0.752375841140747,
1644279540.14243,113,0.75088095664978,
1644279581.49073,114,0.751841962337494,
1644279613.92767,115,0.740736782550812,
1644279653.13243,116,0.74639618396759,
1644279685.19987,117,0.74639618396759,
1644279723.23986,118,0.74394017457962,
1644279755.738,119,0.750026702880859,
1644279788.96714,120,0.752802968025208,
1644279831.83247,121,0.748531758785248,
1644279871.38888,122,0.757394552230835,
1644279906.62231,123,0.749599575996399,
1644279949.95749,124,0.747997879981995,
1644279990.35788,125,0.739562213420868,
1644280025.97203,126,0.739989340305328,
1644280063.37701,127,0.741911351680756,
1644280104.37775,128,0.739668965339661,
1644280156.07948,129,0.747143626213074,
1644280194.61953,130,0.749386012554169,
1644280227.37696,131,0.743726670742035,
1644280261.42557,132,0.760491192340851,
1644280293.86844,133,0.749706327915192,
1644280326.4936,134,0.756433546543121,
1644280357.8016,135,0.753657221794128,
1644280387.90253,136,0.75493860244751,
1644280420.26107,137,0.756540298461914,
1644280456.71148,138,0.762306451797485,
1644280492.42597,139,0.755792856216431,
1644280525.29726,140,0.767538726329803,
1644280563.28341,141,0.756647109985352,
1644280602.70086,142,0.757287800312042,
1644280639.76525,143,0.757287800312042,
1644280674.61796,144,0.742231726646423,
1644280710.97318,145,0.755792856216431,
1644280744.47965,146,0.75045382976532,
1644280777.15631,147,0.750560581684113,
1644280809.34127,148,0.75493860244751,
1644280859.49021,149,0.758035242557526,
1644280892.59323,150,0.757821679115295,
1644280923.54883,151,0.756540298461914,
1644280969.18298,152,0.75515216588974,
1644281012.73628,153,0.752909779548645,
1644281060.92583,154,0.752482652664185,
1644281093.12693,155,0.757287800312042,
1644281127.02815,156,0.758889496326447,
1644281176.88174,157,0.753016531467438,
1644281217.29487,158,0.754297912120819,
1644281255.55237,159,0.754297912120819,
1644281296.54777,160,0.749706327915192,
1644281330.37262,161,0.751628398895264,
1644281368.74981,162,0.759103059768677,
1644281411.42856,163,0.75985050201416,
1644281449.98175,164,0.761238634586334,
1644281485.6998,165,0.763267457485199,
1644281524.43627,166,0.752909779548645,
1644281571.53693,167,0.753230094909668,
1644281612.28615,168,0.76454883813858,
1644281655.15417,169,0.749279260635376,
1644281692.69246,170,0.756113171577454,
1644281732.16373,171,0.7457554936409,
1644281775.30226,172,0.744794428348541,
1644281826.20596,173,0.756540298461914,
1644281861.12485,174,0.754831790924072,
1644281906.65459,175,0.751628398895264,
1644281946.17738,176,0.759743750095367,
1644281983.77381,177,0.756647109985352,
1644282025.49668,178,0.742338478565216,
1644282059.84745,179,0.749919891357422,
1644282099.90208,180,0.751735210418701,
1644282136.07166,181,0.749813139438629,
1644282171.48163,182,0.754511475563049,
1644282207.02436,183,0.756006419658661,
1644282244.58888,184,0.762092888355255,
1644282279.35315,185,0.753230094909668,
1644282318.08186,186,0.757394552230835,
1644282351.53331,187,0.759957313537598,
1644282400.82904,188,0.745541930198669,
1644282434.43497,189,0.761879324913025,
1644282481.99077,190,0.753870785236359,
1644282516.38561,191,0.761772572994232,
1644282551.29312,192,0.75920981168747,
1644282586.54517,193,0.75024026632309,
1644282637.44036,194,0.757287800312042,
1644282672.12605,195,0.747036814689636,
1644282705.93008,196,0.751948773860931,
1644282741.82593,197,0.766150534152985,
1644282783.92875,198,0.764975965023041,
1644282820.16858,199,0.765616655349731,
1644282864.58983,200,0.754191160202026,0.767538726329803
