Wall time,Step,Value,
1644267780.72624,1,0.391201704740524,
1644267809.00243,2,0.443884134292603,
1644267859.7882,3,0.513304710388184,
1644267911.88736,4,0.573819756507874,
1644267937.22027,5,0.585193157196045,
1644267964.96211,6,0.594420611858368,
1644267988.92933,7,0.568562209606171,
1644268035.21093,8,0.631866931915283,
1644268058.99088,9,0.587768256664276,
1644268087.25388,10,0.626502156257629,
1644268116.66083,11,0.596030056476593,
1644268147.60548,12,0.608905553817749,
1644268178.08002,13,0.642167389392853,
1644268217.67025,14,0.635193109512329,
1644268243.98079,15,0.653862655162811,
1644268277.44776,16,0.642381966114044,
1644268315.71898,17,0.649034321308136,
1644268360.20184,18,0.674034357070923,
1644268397.404,19,0.653433501720428,
1644268439.77467,20,0.683798253536224,
1644268467.03772,21,0.691952764987946,
1644268496.7232,22,0.69742488861084,
1644268536.43702,23,0.700965642929077,
1644268574.41668,24,0.708369076251984,
1644268614.1413,25,0.708369076251984,
1644268652.47168,26,0.70622318983078,
1644268684.42556,27,0.66963517665863,
1644268734.51795,28,0.718240320682526,
1644268760.42358,29,0.713412046432495,
1644268820.25236,30,0.702145934104919,
1644268850.7936,31,0.674785435199738,
1644268905.62142,32,0.703540802001953,
1644268940.58996,33,0.712231755256653,
1644268982.33709,34,0.716416299343109,
1644269016.27197,35,0.707403421401978,
1644269048.34145,36,0.708369076251984,
1644269100.20169,37,0.724463522434235,
1644269137.55717,38,0.721673846244812,
1644269192.61608,39,0.73251074552536,
1644269227.17688,40,0.720708131790161,
1644269307.01293,41,0.745493590831757,
1644269342.83049,42,0.717596590518951,
1644269373.69712,43,0.715665221214294,
1644269408.73207,44,0.724356234073639,
1644269476.82291,45,0.720278978347778,
1644269533.60306,46,0.750107288360596,
1644269567.03954,47,0.741523623466492,
1644269623.65498,48,0.73572963476181,
1644269670.61108,49,0.741094410419464,
1644269717.06243,50,0.743776798248291,
1644269749.40836,51,0.725536465644836,
1644269787.44114,52,0.74120169878006,
1644269850.06866,53,0.727145910263062,
1644269881.7141,54,0.719098687171936,
1644269936.44067,55,0.734227478504181,
