Wall time,Round,Iteration,Value,
1644281129.60172,102,102000,0.734310686588287,
1644281373.10487,103,103000,0.733306527137756,
1644281639.49936,104,104000,0.732704102993012,
1644281888.07559,105,105000,0.730695843696594,
1644282155.53997,106,106000,0.733206152915955,
1644282424.48738,107,107000,0.731699943542481,
1644282683.73549,108,108000,0.733708202838898,
1644282954.5125,109,109000,0.738427579402924,
1644283221.93599,110,110000,0.738025903701782,
1644283488.91817,111,111000,0.733708202838898,
1644283732.25722,112,112000,0.734913170337677,
1644283981.77036,113,113000,0.737021803855896,
1644284210.68768,114,114000,0.736419320106506,
1644284431.16958,115,115000,0.738327145576477,
1644284656.22006,116,116000,0.739230871200562,
1644284880.06239,117,117000,0.741540312767029,
1644285105.41018,118,118000,0.745255529880524,
1644285355.42476,119,119000,0.74284565448761,
1644285606.50717,120,120000,0.742444038391113,
1644285842.33101,121,121000,0.747565031051636,
1644286075.02909,122,122000,0.748669564723969,
1644286316.31275,123,123000,0.742042362689972,
1644286551.45159,124,124000,0.746259689331055,
1644286808.81235,125,125000,0.74535596370697,
1644287181.0185,126,126000,0.744653105735779,
1644287552.69313,127,127000,0.746460497379303,
1644287838.09918,128,128000,0.747966647148132,
1644288120.79515,129,129000,0.74595844745636,
1644288400.97011,130,130000,0.749774098396301,
1644288654.81276,131,131000,0.745155155658722,
1644288910.01516,132,132000,0.743046462535858,
1644289140.79201,133,133000,0.744351863861084,
1644289374.00902,134,134000,0.743849754333496,
1644289662.46386,135,135000,0.746962547302246,
1644289950.17299,136,136000,0.746962547302246,
1644290238.68741,137,137000,0.747364163398743,
1644290531.53164,138,138000,0.750476956367493,
1644290819.71951,139,139000,0.746560871601105,
1644291115.13996,140,140000,0.753890931606293,
1644291422.78454,141,141000,0.745054721832275,
1644291688.58737,142,142000,0.749171614646912,
1644291974.16226,143,143000,0.751179814338684,
1644292336.55662,144,144000,0.75529670715332,
1644292742.72029,145,145000,0.756702482700348,
1644293026.84896,146,146000,0.753790557384491,
1644293272.69259,147,147000,0.747163355350494,
1644293496.0343,148,148000,0.750276148319244,
1644293717.42052,149,149000,0.749271988868713,
1644293931.37454,150,150000,0.748067080974579,
1644294147.43047,151,151000,0.747163355350494,
1644294357.27876,152,152000,0.753288507461548,
1644294567.64213,153,153000,0.753690123558044,
1644294777.4803,154,154000,0.751782298088074,
1644294989.34964,155,155000,0.754593849182129,
1644295199.77758,156,156000,0.754794657230377,
1644295409.02102,157,157000,0.75338888168335,
1644295618.07685,158,158000,0.753790557384491,
1644295829.33638,159,159000,0.748368322849274,
1644296038.53446,160,160000,0.751581490039825,
1644296247.34233,161,161000,0.754694223403931,
1644296458.0154,162,162000,0.75529670715332,
1644296667.56303,163,163000,0.758811116218567,
1644296879.00463,164,164000,0.756200432777405,
1644297088.88376,165,165000,0.754393041133881,
1644297298.15375,166,166000,0.75840950012207,
1644297507.17132,167,167000,0.758208632469177,
1644297719.03608,168,168000,0.758911550045013,
1644297928.15931,169,169000,0.753790557384491,
1644298160.52242,170,170000,0.754393041133881,
1644298369.92437,171,171000,0.758208632469177,
1644298581.51381,172,172000,0.7565016746521,
1644298792.63814,173,173000,0.754995465278626,
1644299002.42688,174,174000,0.757104098796845,
1644299210.25076,175,175000,0.761120617389679,
1644299421.1789,176,176000,0.754995465278626,
1644299631.5236,177,177000,0.75840950012207,
1644299844.4601,178,178000,0.758811116218567,
1644300053.59206,179,179000,0.760618507862091,
1644300262.29387,180,180000,0.753188073635101,
1644300471.32472,181,181000,0.756300806999207,
1644300680.58435,182,182000,0.758309066295624,
1644300891.06744,183,183000,0.758811116218567,
1644301100.77439,184,184000,0.758309066295624,
1644301310.5692,185,185000,0.757405340671539,
1644301520.19282,186,186000,0.760116457939148,
1644301729.51977,187,187000,0.757907450199127,
1644301943.07972,188,188000,0.754192173480988,
1644302152.72752,189,189000,0.761723041534424,
1644302361.28146,190,190000,0.760116457939148,
1644302571.10608,191,191000,0.76302844285965,
1644302779.37359,192,192000,0.762124717235565,
1644302988.96595,193,193000,0.762325525283814,
1644303199.84849,194,194000,0.76302844285965,
1644303409.54006,195,195000,0.758509874343872,
1644303618.92317,196,196000,0.762526333332062,
1644303827.38655,197,197000,0.764032542705536,
1644304036.34983,198,198000,0.76302844285965,
1644304244.64586,199,199000,0.759514033794403,
1644304455.50348,200,200000,0.760518133640289,0.764032542705536
