Wall time,Round,Iteration,Value,
1644294587.32755,309,15450,0.697258770465851,
1644294627.5841,310,15500,0.696053802967072,
1644294745.74712,313,15650,0.683502376079559,
1644294785.75372,314,15700,0.680590391159058,
1644294908.52229,317,15850,0.708906531333923,
1644294984.51889,319,15950,0.70649665594101,
1644295025.70357,320,16000,0.686615109443665,
1644295146.45523,323,16150,0.702279329299927,
1644295224.56515,325,16250,0.708304047584534,
1644295423.16067,330,16500,0.704689204692841,
1644295464.89458,331,16550,0.676573932170868,
1644295507.74543,332,16600,0.67948591709137,
1644295547.1166,333,16650,0.69223815202713,
1644295747.68042,338,16900,0.698965787887573,
1644295784.94328,339,16950,0.701676845550537,
1644295864.42848,341,17050,0.698463678359985,
1644295985.7037,344,17200,0.707299947738647,
1644296023.26366,345,17250,0.702681005001068,
1644296064.08664,346,17300,0.695752561092377,
1644296104.98344,347,17350,0.708103239536285,
1644296185.66004,349,17450,0.704990446567535,
1644296262.38948,351,17550,0.697057962417603,
1644296346.30361,353,17650,0.693041443824768,
1644296386.31854,354,17700,0.689527034759522,
1644296423.80622,355,17750,0.697961628437042,
1644296583.99305,359,17950,0.711918890476227,
1644296659.58501,361,18050,0.695451378822327,
1644296740.17573,363,18150,0.711918890476227,
1644296781.76712,364,18200,0.711416780948639,
1644296820.92561,365,18250,0.688322126865387,
1644296858.96038,366,18300,0.693844735622406,
1644296898.616,367,18350,0.687920451164246,
1644296939.53111,368,18400,0.701275229454041,
1644296979.86831,369,18450,0.708002805709839,
1644297219.76196,375,18750,0.677979707717896,
1644297336.29797,378,18900,0.711617648601532,
1644297377.19402,379,18950,0.691535294055939,
1644297655.87537,386,19300,0.689828276634216,
1644297692.81263,387,19350,0.689527034759522,
1644297853.81877,391,19550,0.705090880393982,
1644297891.00962,392,19600,0.712320506572723,
1644297928.75706,393,19650,0.704287588596344,
1644297969.43972,394,19700,0.703885912895203,
1644298010.86882,395,19750,0.684406042098999,
1644298052.36771,396,19800,0.695250511169434,
1644298092.43623,397,19850,0.69193696975708,
1644298130.82693,398,19900,0.697258770465851,
1644298169.21121,399,19950,0.704187154769897,
1644298210.0658,400,20000,0.699869453907013,
1644298292.43362,402,20100,0.696555852890015,
1644298329.7716,403,20150,0.690129518508911,
1644298408.15462,405,20250,0.697961628437042,
1644298566.1719,409,20450,0.700371503829956,
1644298606.43502,410,20500,0.687217593193054,
1644298727.6859,413,20650,0.70187771320343,
1644298766.52649,414,20700,0.71643739938736,
1644298804.91805,415,20750,0.704387962818146,
1644298846.47698,416,20800,0.709709823131561,
1644298967.02422,419,20950,0.700672745704651,
1644299088.25657,422,21100,0.686916351318359,
1644299128.98652,423,21150,0.69685709476471,
1644299243.94231,426,21300,0.700572371482849,
1644299284.81776,427,21350,0.697560012340546,
1644299440.76316,431,21550,0.690631568431854,
1644299480.7612,432,21600,0.694949269294739,
1644299600.23185,435,21750,0.70338386297226,
1644299638.11101,436,21800,0.710111439228058,
1644299679.12284,437,21850,0.70930814743042,
1644299720.6957,438,21900,0.70278137922287,
1644299761.10331,439,21950,0.683803617954254,
1644299799.01913,440,22000,0.701174795627594,
1644299837.14319,441,22050,0.715533673763275,
1644299877.35106,442,22100,0.70278137922287,
1644299959.13196,444,22200,0.696656286716461,
1644299997.84085,445,22250,0.701576471328735,
1644300035.28059,446,22300,0.715533673763275,
1644300075.13878,447,22350,0.71834522485733,
1644300234.96968,451,22550,0.711617648601532,
1644300273.39224,452,22600,0.706697463989258,
1644300314.97306,453,22650,0.694447219371796,
1644300356.74824,454,22700,0.711617648601532,
1644300398.10354,455,22750,0.703986346721649,
1644300472.86034,457,22850,0.70529168844223,
1644300555.30587,459,22950,0.690531194210053,
1644300635.34165,461,23050,0.699769079685211,
1644300672.28069,462,23100,0.722160875797272,
1644300796.59718,465,23250,0.710713922977448,
1644300835.3856,466,23300,0.695150136947632,
1644300873.07754,467,23350,0.714429140090942,
1644300953.19606,469,23450,0.714027523994446,
1644301033.63016,471,23550,0.718746840953827,
1644301191.76433,475,23750,0.700471937656403,
1644301232.62164,476,23800,0.707701563835144,
1644301350.36503,479,23950,0.714228332042694,
1644301391.30617,480,24000,0.718043982982636,
1644301432.08089,481,24050,0.706898272037506,
1644301470.3457,482,24100,0.705392122268677,
1644301507.50195,483,24150,0.703584671020508,
1644301547.14562,484,24200,0.710412681102753,
1644301589.52671,485,24250,0.710713922977448,
1644301668.97805,487,24350,0.704086780548096,
1644301706.17036,488,24400,0.720554292201996,
1644301745.20626,489,24450,0.700873553752899,
1644301785.77114,490,24500,0.713625848293304,
1644301866.90888,492,24600,0.709709823131561,
1644301982.85336,495,24750,0.722763299942017,
1644302141.45151,499,24950,0.710513114929199,
1644302263.26191,502,25100,0.713927090167999,
1644302302.89758,503,25150,0.726578950881958,
1644302340.31785,504,25200,0.732804477214813,
1644302460.56825,507,25350,0.707199513912201,
1644302538.5113,509,25450,0.697861254215241,
1644302577.02943,510,25500,0.718746840953827,
1644302617.42315,511,25550,0.726779818534851,
1644302658.16312,512,25600,0.71834522485733,
1644302699.00914,513,25650,0.718244791030884,
1644302736.28277,514,25700,0.734511494636536,
1644302773.33479,515,25750,0.723767459392548,
1644302895.81094,518,25900,0.712521314620972,
1644302935.34874,519,25950,0.717541933059692,
1644302972.1715,520,26000,0.721658825874329,
1644303011.734,521,26050,0.707299947738647,
1644303132.96748,524,26200,0.724972367286682,
1644303409.01915,531,26550,0.725574851036072,
1644303533.74238,534,26700,0.719048082828522,
1644303571.55334,535,26750,0.69996988773346,
1644303648.76404,537,26850,0.70278137922287,
1644303689.78669,538,26900,0.721960008144379,
1644303731.66899,539,26950,0.71242094039917,
1644303770.42167,540,27000,0.716839015483856,
1644303807.40558,541,27050,0.708605289459229,
1644303888.30206,543,27150,0.697760820388794,
1644303929.96011,544,27200,0.716336965560913,
1644303969.9492,545,27250,0.725173234939575,
1644304047.14677,547,27350,0.713525474071503,
1644304088.30307,548,27400,0.705090880393982,
1644304207.61837,551,27550,0.720855534076691,
1644304286.82292,553,27650,0.712822556495667,
1644304369.66974,555,27750,0.722662925720215,
1644304407.29595,556,27800,0.71985137462616,
1644304444.65089,557,27850,0.707299947738647,
1644304625.02625,563,28150,0.711718022823334,
