Wall time,Round,Iteration,Value,
1644262116.38822,1,1000,0.256752699613571,
1644262335.53822,2,2000,0.358268916606903,
1644262553.18111,3,3000,0.418114274740219,
1644262777.63928,4,4000,0.452555477619171,
1644263007.79121,5,5000,0.47404357790947,
1644263231.50105,6,6000,0.509488880634308,
1644263396.22402,7,7000,0.532784402370453,
1644263551.39099,8,8000,0.537302970886231,
1644263707.76246,9,9000,0.553670048713684,
1644263863.02224,10,10000,0.575358986854553,
1644264021.16647,11,11000,0.5822873711586,
1644264180.72742,12,12000,0.585500538349152,
1644264342.38879,13,13000,0.593734323978424,
1644264507.33838,14,14000,0.610101401805878,
1644264666.11121,15,15000,0.616226553916931,
1644264815.55333,16,16000,0.621548354625702,
1644265017.59705,17,17000,0.624058663845062,
1644265230.33922,18,18000,0.630183756351471,
1644265447.49753,19,19000,0.637915432453156,
1644265664.73287,20,20000,0.643036425113678,
1644265882.75373,21,21000,0.646550834178925,
1644266099.65498,22,22000,0.651973068714142,
1644266305.56573,23,23000,0.667938530445099,
1644266516.76098,24,24000,0.656792879104614,
1644266735.2984,25,25000,0.662315487861633,
1644266923.30952,26,26000,0.664424121379852,
1644267072.96341,27,27000,0.670348405838013,
1644267229.88065,28,28000,0.666633188724518,
1644267386.45028,29,29000,0.671854615211487,
1644267541.69959,30,30000,0.670649647712708,
1644267695.53871,31,31000,0.670348405838013,
1644267849.34617,32,32000,0.677678465843201,
1644268002.59279,33,33000,0.67637312412262,
1644268156.41882,34,34000,0.685611009597778,
1644268312.97221,35,35000,0.686213493347168,
1644268463.74532,36,36000,0.688924610614777,
1644268617.69776,37,37000,0.688623368740082,
1644268765.21451,38,38000,0.693543553352356,
1644268915.90908,39,39000,0.689828276634216,
1644269066.92349,40,40000,0.691635727882385,
1644269215.9381,41,41000,0.694748461246491,
1644269364.59223,42,42000,0.696355044841766,
1644269509.85045,43,43000,0.702580571174622,
1644269661.41959,44,44000,0.710211873054504,
1644269810.32125,45,45000,0.70278137922287,
1644269964.49808,46,46000,0.698363304138184,
1644270116.47394,47,47000,0.70589417219162,
1644270306.47347,48,48000,0.700271129608154,
1644270527.53415,49,49000,0.703685104846954,
1644270743.29759,50,50000,0.704387962818146,
1644270961.55207,51,51000,0.704890072345734,
