Wall time,Round,Iteration,Value,
1644368409.54857,78,7800,0.538608312606812,
1644368437.16222,79,7900,0.532684028148651,
1644368464.44294,80,8000,0.542423963546753,
1644368491.65001,81,8100,0.542122721672058,
1644368519.11271,82,8200,0.548549056053162,
1644368546.56029,83,8300,0.543428063392639,
1644368573.65552,84,8400,0.541721045970917,
1644368600.98975,85,8500,0.544030547142029,
1644368628.75478,86,8600,0.552465081214905,
1644368655.75462,87,8700,0.545536696910858,
1644368682.95363,88,8800,0.54533588886261,
1644368710.7677,89,8900,0.552665948867798,
1644368738.05478,90,9000,0.559895575046539,
1644368765.58565,91,9100,0.556983649730682,
1644368792.99012,92,9200,0.558590233325958,
1644368820.28839,93,9300,0.564012467861176,
1644368847.57274,94,9400,0.570237994194031,
1644368875.1047,95,9500,0.564715325832367,
1644368902.12506,96,9600,0.565619051456451,
1644368929.12249,97,9700,0.565317809581757,
1644368956.32395,98,9800,0.571242094039917,
1644368983.17296,99,9900,0.576061844825745,
1644369010.59373,100,10000,0.565719425678253,
1644369037.79149,101,10100,0.579676687717438,
1644369065.06101,102,10200,0.579375445842743,
1644369092.45927,103,10300,0.576764762401581,
1644369120.13177,104,10400,0.577467620372772,
1644369147.14412,105,10500,0.580078303813934,
1644369174.26866,106,10600,0.583391904830933,
1644369201.37283,107,10700,0.581082463264465,
1644369228.27221,108,10800,0.586504697799683,
1644369255.23865,109,10900,0.575258553028107,
1644369282.76636,110,11000,0.592428982257843,
1644369309.98582,111,11100,0.584898054599762,
1644369337.2166,112,11200,0.589818239212036,
1644369364.54731,113,11300,0.59594339132309,
1644369391.72013,114,11400,0.583893954753876,
1644369419.05853,115,11500,0.59222811460495,
1644369446.32153,116,11600,0.594035565853119,
1644369474.42655,117,11700,0.592328548431397,
1644369502.56953,118,11800,0.593332648277283,
1644369530.21085,119,11900,0.59594339132309,
1644369558.40219,120,12000,0.593935132026672,
1644369586.22448,121,12100,0.607289910316467,
1644369613.33413,122,12200,0.596947491168976,
1644369641.47945,123,12300,0.601064383983612,
1644369668.61795,124,12400,0.609197735786438,
1644369695.83986,125,12500,0.606285750865936,
1644369722.96033,126,12600,0.606586992740631,
1644369749.74976,127,12700,0.601466000080109,
1644369776.59523,128,12800,0.613515436649323,
1644369803.38679,129,12900,0.620945870876312,
1644369830.239,130,13000,0.615925312042236,
1644369857.20109,131,13100,0.613716244697571,
1644369884.14249,132,13200,0.607390284538269,
1644369912.32614,133,13300,0.621648788452148,
1644369941.5351,134,13400,0.61582487821579,
1644369970.45539,135,13500,0.626769781112671,
1644369998.94858,136,13600,0.622652888298035,
1644370027.04859,137,13700,0.625866055488586,
1644370054.40852,138,13800,0.609599351882935,
1644370082.24061,139,13900,0.617431461811066,
1644370110.15127,140,14000,0.6282759308815,
1644370138.20558,141,14100,0.620343387126923,
1644370166.01741,142,14200,0.618234753608704,
1644370194.15013,143,14300,0.626568913459778,
1644370222.50208,144,14400,0.634300649166107,
1644370249.9669,145,14500,0.630484998226166,
1644370277.02998,146,14600,0.6282759308815,
1644370304.1269,147,14700,0.637815058231354,
1644370331.06534,148,14800,0.637815058231354,
1644370358.03208,149,14900,0.630685806274414,
1644370384.90377,150,15000,0.628175497055054,
1644370411.9515,151,15100,0.632392823696137,
1644370438.93841,152,15200,0.637815058231354,
1644370465.77947,153,15300,0.643940150737762,
1644370492.90891,154,15400,0.634300649166107,
1644370519.90564,155,15500,0.632995307445526,
1644370546.98619,156,15600,0.634903073310852,
1644370574.10659,157,15700,0.635103940963745,
1644370601.09581,158,15800,0.641530275344849,
1644370627.87576,159,15900,0.632593631744385,
1644370654.6692,160,16000,0.638317108154297,
1644370681.77461,161,16100,0.640024125576019,
1644370708.80497,162,16200,0.643739342689514,
1644370736.05574,163,16300,0.652374744415283,
1644370763.13709,164,16400,0.642333567142487,
1644370790.12223,165,16500,0.643839716911316,
1644370817.3303,166,16600,0.646751701831818,
1644370844.25101,167,16700,0.643940150737762,
1644370871.29301,168,16800,0.652173936367035,
1644370898.319,169,16900,0.653077602386475,
1644370925.25426,170,17000,0.651973068714142,
1644370952.43363,171,17100,0.649261951446533,
1644370979.5028,172,17200,0.640526175498962,
1644371006.67158,173,17300,0.656692445278168,
1644371033.68071,174,17400,0.647956609725952,
1644371060.66647,175,17500,0.653880894184113,
1644371087.81672,176,17600,0.65870064496994,
1644371114.94646,177,17700,0.649764060974121,
1644371142.04858,178,17800,0.648960709571838,
1644371169.24267,179,17900,0.654784619808197,
1644371196.24278,180,18000,0.653780519962311,
1644371223.34996,181,18100,0.660407662391663,
1644371250.42214,182,18200,0.650567352771759,
1644371277.78576,183,18300,0.65990561246872,
1644371305.01723,184,18400,0.649061143398285,
1644371331.96721,185,18500,0.65839946269989,
1644371358.96567,186,18600,0.660407662391663,
1644371385.86671,187,18700,0.660508096218109,
1644371412.9146,188,18800,0.664424121379852,
1644371440.06299,189,18900,0.661311388015747,
1644371467.02829,190,19000,0.668239772319794,
1644371494.0569,191,19100,0.664825797080994,
1644371521.51199,192,19200,0.666331946849823,
1644371548.45836,193,19300,0.664926171302795,
1644371575.53411,194,19400,0.665428280830383,
1644371602.52924,195,19500,0.66522741317749,
1644371629.98164,196,19600,0.664825797080994,
1644371657.31241,197,19700,0.668239772319794,
1644371684.19756,198,19800,0.670248031616211,
1644371711.33823,199,19900,0.666030704975128,
1644371738.18872,200,20000,0.670047163963318,0.670248031616211
1644371765.19427,201,20100,0.675067782402039,
1644371792.13935,202,20200,0.672758281230927,
1644371818.92122,203,20300,0.676975607872009,
1644371846.02527,204,20400,0.675971508026123,
1644371872.94962,205,20500,0.669143497943878,
1644371899.9337,206,20600,0.675670266151428,
1644371926.91712,207,20700,0.678782999515533,
1644371953.86557,208,20800,0.677778899669647,
1644371981.01474,209,20900,0.675569832324982,
1644372008.61671,210,21000,0.686916351318359,
1644372035.80594,211,21100,0.680188775062561,
1644372063.54608,212,21200,0.676875174045563,
1644372091.01744,213,21300,0.676774799823761,
1644372118.21689,214,21400,0.670047163963318,
1644372145.47785,215,21500,0.679586291313171,
1644372172.55582,216,21600,0.68541020154953,
1644372199.82869,217,21700,0.680289208889008,
1644372227.17282,218,21800,0.684104800224304,
1644372254.36186,219,21900,0.680590391159058,
1644372281.53926,220,22000,0.680389583110809,
1644372309.18537,221,22100,0.680891633033752,
1644372336.36054,222,22200,0.677477657794952,
1644372363.62099,223,22300,0.685108959674835,
1644372391.04004,224,22400,0.68169492483139,
1644372418.87672,225,22500,0.685008525848389,
1644372446.30989,226,22600,0.679887533187866,
1644372473.61776,227,22700,0.681092500686646,
1644372501.13573,228,22800,0.676272690296173,
1644372528.38777,229,22900,0.687820076942444,
1644372555.99366,230,23000,0.68139374256134,
1644372583.47642,231,23100,0.689527034759522,
1644372610.4466,232,23200,0.685008525848389,
1644372638.0655,233,23300,0.690430760383606,
1644372665.34959,234,23400,0.681895792484283,
1644372692.45337,235,23500,0.680891633033752,
1644372720.01672,236,23600,0.68480771780014,
1644372747.10744,237,23700,0.685108959674835,
1644372774.15924,238,23800,0.686615109443665,
1644372801.48663,239,23900,0.685108959674835,
1644372828.91691,240,24000,0.686414301395416,
1644372856.06606,241,24100,0.692941069602966,
1644372883.49536,242,24200,0.68942666053772,
1644372910.7941,243,24300,0.696154236793518,
1644372938.23807,244,24400,0.696254670619965,
1644372965.6976,245,24500,0.693141877651215,
1644372993.38479,246,24600,0.693141877651215,
1644373020.89105,247,24700,0.69193696975708,
1644373048.32089,248,24800,0.691434860229492,
1644373075.69045,249,24900,0.693744361400604,
1644373102.73848,250,25000,0.699568212032318,
1644373130.29571,251,25100,0.693141877651215,
1644373157.65381,252,25200,0.690330326557159,
1644373184.95411,253,25300,0.691033244132996,
1644373212.57501,254,25400,0.695250511169434,
1644373239.76479,255,25500,0.700773179531097,
1644373267.38784,256,25600,0.695049703121185,
1644373294.58962,257,25700,0.702178955078125,
1644373322.25888,258,25800,0.69284063577652,
1644373349.39778,259,25900,0.694145977497101,
1644373376.86343,260,26000,0.693643927574158,
1644373404.4058,261,26100,0.695451378822327,
1644373431.65796,262,26200,0.691234052181244,
1644373458.94833,263,26300,0.695049703121185,
1644373486.1149,264,26400,0.694848895072937,
1644373513.55893,265,26500,0.698865354061127,
1644373540.7165,266,26600,0.700773179531097,
1644373568.0478,267,26700,0.70278137922287,
1644373595.39092,268,26800,0.695451378822327,
1644373622.88745,269,26900,0.702178955078125,
1644373650.02607,270,27000,0.698162436485291,
1644373677.71088,271,27100,0.695150136947632,
1644373704.89341,272,27200,0.703685104846954,
1644373732.25001,273,27300,0.703584671020508,
1644373759.52915,274,27400,0.696756720542908,
1644373786.77237,275,27500,0.706998705863953,
1644373814.04487,276,27600,0.700471937656403,
1644373841.54242,277,27700,0.700773179531097,
1644373868.90299,278,27800,0.69535094499588,
1644373896.4939,279,27900,0.703082621097565,
1644373924.29126,280,28000,0.704689204692841,
1644373951.81698,281,28100,0.705693364143372,
1644373979.03686,282,28200,0.709408581256866,
1644374006.54611,283,28300,0.706396222114563,
1644374034.33833,284,28400,0.702178955078125,
1644374061.71464,285,28500,0.706094980239868,
1644374089.50722,286,28600,0.699266970157623,
1644374117.87572,287,28700,0.707199513912201,
1644374145.4666,288,28800,0.705392122268677,
1644374173.37281,289,28900,0.702279329299927,
1644374201.16266,290,29000,0.706094980239868,
1644374228.78961,291,29100,0.702279329299927,
1644374256.92826,292,29200,0.702279329299927,
1644374284.7722,293,29300,0.705793738365173,
1644374312.29911,294,29400,0.70529168844223,
1644374340.26801,295,29500,0.709709823131561,
1644374367.81022,296,29600,0.707299947738647,
1644374395.66545,297,29700,0.711015164852142,
1644374423.35407,298,29800,0.704990446567535,
1644374451.07979,299,29900,0.705191254615784,
1644374478.51997,300,30000,0.699869453907013,
1644374505.95008,301,30100,0.708504855632782,
1644374533.37754,302,30200,0.711015164852142,
1644374561.04726,303,30300,0.715433299541473,
1644374588.75737,304,30400,0.714027523994446,
1644374616.26185,305,30500,0.712722182273865,
1644374643.61834,306,30600,0.715935349464417,
1644374670.83512,307,30700,0.710814356803894,
1644374698.26337,308,30800,0.709810197353363,
1644374725.58417,309,30900,0.713224232196808,
1644374753.33729,310,31000,0.708002805709839,
1644374780.4517,311,31100,0.717843174934387,
1644374808.05179,312,31200,0.714127898216248,
1644374835.49611,313,31300,0.720253050327301,
1644374862.75574,314,31400,0.717341125011444,
1644374890.39529,315,31500,0.716939449310303,
1644374918.15731,316,31600,0.71924889087677,
1644374945.6793,317,31700,0.711215972900391,
1644374973.49033,318,31800,0.721457958221436,
1644375000.98753,319,31900,0.714630007743835,
1644375028.45333,320,32000,0.714328765869141,
1644375055.98807,321,32100,0.71181845664978,
1644375083.64393,322,32200,0.708806097507477,
1644375111.28028,323,32300,0.715533673763275,
1644375138.83196,324,32400,0.713826715946198,
1644375166.39559,325,32500,0.72175920009613,
1644375193.65099,326,32600,0.71302342414856,
1644375221.53397,327,32700,0.717039883136749,
1644375249.49085,328,32800,0.726679384708405,
1644375276.96459,329,32900,0.721658825874329,
1644375304.66296,330,33000,0.722562491893768,
1644375332.1434,331,33100,0.72487199306488,
1644375359.547,332,33200,0.723867833614349,
1644375387.09462,333,33300,0.721457958221436,
1644375414.63433,334,33400,0.722863733768463,
1644375442.17061,335,33500,0.719951808452606,
1644375469.64866,336,33600,0.722462117671967,
1644375497.32591,337,33700,0.719550132751465,
1644375524.56031,338,33800,0.723767459392548,
1644375552.23749,339,33900,0.718646466732025,
1644375579.91284,340,34000,0.71924889087677,
1644375607.38574,341,34100,0.720755100250244,
1644375634.88736,342,34200,0.721658825874329,
1644375662.40748,343,34300,0.722863733768463,
1644375690.11939,344,34400,0.72296416759491,
1644375718.0548,345,34500,0.720554292201996,
1644375745.54093,346,34600,0.724169075489044,
1644375773.14871,347,34700,0.723064541816711,
1644375800.58924,348,34800,0.720755100250244,
1644375827.97695,349,34900,0.721960008144379,
1644375855.33577,350,35000,0.728386402130127,
1644375882.92452,351,35100,0.721859633922577,
1644375910.50711,352,35200,0.721056342124939,
1644375938.09136,353,35300,0.726980626583099,
1644375965.77892,354,35400,0.724470317363739,
1644375993.08874,355,35500,0.722662925720215,
1644376020.83195,356,35600,0.722863733768463,
1644376048.42425,357,35700,0.723466217517853,
1644376075.99007,358,35800,0.720654666423798,
1644376103.33084,359,35900,0.718244791030884,
1644376130.84442,360,36000,0.725574851036072,
1644376157.93717,361,36100,0.720955908298492,
1644376185.54822,362,36200,0.724269509315491,
1644376213.28079,363,36300,0.722863733768463,
1644376240.75972,364,36400,0.725876092910767,
1644376268.20106,365,36500,0.724068701267242,
1644376295.95719,366,36600,0.732704102993012,
1644376323.33292,367,36700,0.726779818534851,
1644376350.8834,368,36800,0.735314786434174,
1644376378.35369,369,36900,0.729591310024262,
1644376405.49238,370,37000,0.725675284862518,
1644376432.98714,371,37100,0.728687644004822,
1644376460.53155,372,37200,0.734109878540039,
1644376488.20716,373,37300,0.72979211807251,
1644376515.54711,374,37400,0.728788018226624,
1644376543.267,375,37500,0.73230242729187,
1644376570.38929,376,37600,0.732202053070068,
1644376597.87546,377,37700,0.730394601821899,
1644376625.31378,378,37800,0.732402861118317,
1644376652.43534,379,37900,0.725474417209625,
1644376679.99283,380,38000,0.734812736511231,
1644376707.42483,381,38100,0.729892551898956,
1644376735.07716,382,38200,0.734009444713593,
1644376762.43514,383,38300,0.735917270183563,
1644376789.79955,384,38400,0.733005344867706,
1644376817.33474,385,38500,0.737323045730591,
1644376844.98185,386,38600,0.728486776351929,
1644376872.23122,387,38700,0.730495035648346,
1644376899.64855,388,38800,0.729591310024262,
1644376926.84851,389,38900,0.735013544559479,
1644376954.06017,390,39000,0.737825095653534,
1644376981.44081,391,39100,0.730193793773651,
1644377008.7639,392,39200,0.732804477214813,
1644377036.15912,393,39300,0.733808636665344,
1644377063.52956,394,39400,0.734310686588287,
1644377091.3042,395,39500,0.734812736511231,
1644377118.43866,396,39600,0.738226711750031,
1644377146.00771,397,39700,0.730595469474793,
1644377173.41279,398,39800,0.733708202838898,
1644377200.76778,399,39900,0.732402861118317,
1644377228.39678,400,40000,0.737122178077698,
1644377255.78397,401,40100,0.731097519397736,
1644377283.12112,402,40200,0.736519753932953,
1644377310.36,403,40300,0.736720561981201,
1644377338.1384,404,40400,0.733406960964203,
1644377365.40058,405,40500,0.728788018226624,
1644377393.19958,406,40600,0.734913170337677,
1644377420.37533,407,40700,0.730394601821899,
1644377447.49459,408,40800,0.738126337528229,
1644377474.95078,409,40900,0.730495035648346,
1644377502.57089,410,41000,0.733306527137756,
1644377529.84296,411,41100,0.732101619243622,
1644377557.27744,412,41200,0.739833295345306,
1644377585.19079,413,41300,0.738728761672974,
1644377612.54074,414,41400,0.739230871200562,
1644377640.09406,415,41500,0.737222611904144,
1644377667.3096,416,41600,0.733708202838898,
1644377694.93647,417,41700,0.734511494636536,
1644377722.79605,418,41800,0.736519753932953,
1644377750.57288,419,41900,0.737323045730591,
1644377777.88745,420,42000,0.734411060810089,
1644377805.39953,421,42100,0.733507394790649,
1644377833.30249,422,42200,0.737423419952393,
1644377860.34645,423,42300,0.733306527137756,
1644377887.99004,424,42400,0.736720561981201,
1644377915.38,425,42500,0.736620128154755,
1644377942.87601,426,42600,0.732804477214813,
1644377970.50217,427,42700,0.742544412612915,
1644377997.6293,428,42800,0.737222611904144,
1644378025.04566,429,42900,0.741239070892334,
1644378052.34199,430,43000,0.738929629325867,
1644378080.23573,431,43100,0.740034162998199,
1644378107.62037,432,43200,0.736017644405365,
1644378135.1766,433,43300,0.734310686588287,
1644378162.42948,434,43400,0.736419320106506,
1644378189.49924,435,43500,0.738527953624725,
1644378217.19617,436,43600,0.737323045730591,
1644378244.32169,437,43700,0.73541522026062,
1644378271.88646,438,43800,0.739130437374115,
1644378299.70331,439,43900,0.734009444713593,
1644378327.32182,440,44000,0.73882919549942,
1644378354.72198,441,44100,0.736519753932953,
1644378382.22632,442,44200,0.74284565448761,
1644378410.46293,443,44300,0.741640746593475,
1644378439.12864,444,44400,0.745054721832275,
1644378466.43595,445,44500,0.747565031051636,
1644378493.62108,446,44600,0.742444038391113,
1644378520.80932,447,44700,0.7468621134758,
1644378547.98246,448,44800,0.744954288005829,
1644378575.1993,449,44900,0.744150996208191,
1644378602.53451,450,45000,0.745757579803467,
1644378629.82266,451,45100,0.746460497379303,
1644378657.15394,452,45200,0.745456397533417,
1644378685.16127,453,45300,0.749573230743408,
1644378712.98513,454,45400,0.745657205581665,
1644378741.00125,455,45500,0.745054721832275,
1644378769.68957,456,45600,0.748870372772217,
1644378797.75522,457,45700,0.746159255504608,
1644378825.56947,458,45800,0.744150996208191,
1644378852.73104,459,45900,0.741540312767029,
1644378880.0587,460,46000,0.746058821678162,
1644378907.30207,461,46100,0.744351863861084,
1644378934.55329,462,46200,0.743448138237,
1644378961.89059,463,46300,0.743950188159943,
1644378989.03995,464,46400,0.745657205581665,
1644379016.59743,465,46500,0.74997490644455,
1644379043.84766,466,46600,0.743146896362305,
1644379071.21331,467,46700,0.749071180820465,
1644379098.80076,468,46800,0.740435779094696,
1644379126.01527,469,46900,0.751079440116882,
1644379153.14417,470,47000,0.750878632068634,
1644379180.34826,471,47100,0.736218512058258,
1644379207.53138,472,47200,0.746962547302246,
1644379234.81365,473,47300,0.74535596370697,
1644379261.98854,474,47400,0.746259689331055,
1644379289.09524,475,47500,0.744552671909332,
1644379316.48065,476,47600,0.745556771755219,
1644379343.55358,477,47700,0.751481056213379,
1644379370.78681,478,47800,0.745054721832275,
1644379397.91039,479,47900,0.749573230743408,
1644379425.47067,480,48000,0.746159255504608,
1644379452.7082,481,48100,0.749774098396301,
1644379480.08055,482,48200,0.750878632068634,
1644379507.58167,483,48300,0.749271988868713,
1644379534.91313,484,48400,0.749171614646912,
1644379562.65386,485,48500,0.750276148319244,
1644379590.18879,486,48600,0.748067080974579,
1644379618.13375,487,48700,0.743849754333496,
1644379646.35838,488,48800,0.746661305427551,
1644379674.24545,489,48900,0.7468621134758,
1644379702.63399,490,49000,0.746661305427551,
1644379730.20632,491,49100,0.739230871200562,
1644379757.69354,492,49200,0.745757579803467,
1644379784.9433,493,49300,0.751983106136322,
1644379812.332,494,49400,0.74194198846817,
1644379839.68003,495,49500,0.751581490039825,
1644379867.11698,496,49600,0.745657205581665,
1644379894.55566,497,49700,0.750075280666351,
1644379922.30207,498,49800,0.747966647148132,
1644379949.3978,499,49900,0.746159255504608,
1644379976.73209,500,50000,0.745456397533417,
1644380003.98131,501,50100,0.745255529880524,
1644380031.37002,502,50200,0.747263789176941,
1644380058.69039,503,50300,0.747665405273438,
1644380086.17726,504,50400,0.742644846439362,
1644380113.29462,505,50500,0.744452238082886,
1644380140.6026,506,50600,0.746360063552856,
1644380168.03894,507,50700,0.750476956367493,
1644380195.37481,508,50800,0.747866272926331,
1644380222.97469,509,50900,0.744050621986389,
1644380250.46111,510,51000,0.747464597225189,
1644380277.80186,511,51100,0.745054721832275,
1644380305.36092,512,51200,0.741138696670532,
1644380333.09192,513,51300,0.740937829017639,
1644380360.57051,514,51400,0.7468621134758,
1644380388.12876,515,51500,0.747565031051636,
1644380416.09736,516,51600,0.747062981128693,
1644380443.47264,517,51700,0.747263789176941,
1644380471.06335,518,51800,0.746460497379303,
1644380498.6913,519,51900,0.74937242269516,
1644380525.93408,520,52000,0.746560871601105,
1644380553.57036,521,52100,0.742644846439362,
1644380581.0108,522,52200,0.747163355350494,
1644380608.72614,523,52300,0.748368322849274,
1644380636.56156,524,52400,0.751681923866272,
1644380664.27478,525,52500,0.745255529880524,
1644380692.04455,526,52600,0.749573230743408,
1644380719.60926,527,52700,0.750075280666351,
1644380747.19492,528,52800,0.750979006290436,
1644380774.63629,529,52900,0.753489315509796,
1644380802.10364,530,53000,0.751782298088074,
1644380829.63874,531,53100,0.751380681991577,
1644380857.57102,532,53200,0.756702482700348,
1644380885.41856,533,53300,0.750778198242188,
1644380913.01147,534,53400,0.749874472618103,
1644380940.41305,535,53500,0.750778198242188,
1644380967.88849,536,53600,0.750476956367493,
1644380995.20061,537,53700,0.751079440116882,
1644381022.95258,538,53800,0.751179814338684,
1644381050.79649,539,53900,0.752183973789215,
1644381078.26017,540,54000,0.754393041133881,
1644381106.17294,541,54100,0.754895091056824,
1644381133.63278,542,54200,0.752284348011017,
1644381160.84983,543,54300,0.753690123558044,
1644381188.49837,544,54400,0.750476956367493,
1644381215.97309,545,54500,0.750677764415741,
1644381243.28503,546,54600,0.747364163398743,
1644381270.94697,547,54700,0.748067080974579,
1644381298.75207,548,54800,0.749171614646912,
1644381326.18031,549,54900,0.753087639808655,
1644381354.05515,550,55000,0.753188073635101,
1644381381.68884,551,55100,0.752183973789215,
1644381409.28431,552,55200,0.747765839099884,
1644381437.13296,553,55300,0.751481056213379,
1644381464.87897,554,55400,0.751983106136322,
1644381492.56164,555,55500,0.758007824420929,
1644381519.96759,556,55600,0.758911550045013,
1644381547.45779,557,55700,0.754895091056824,
1644381574.92065,558,55800,0.755999624729157,
1644381602.45906,559,55900,0.754995465278626,
1644381629.77889,560,56000,0.750175714492798,
1644381657.03884,561,56100,0.75338888168335,
1644381684.61858,562,56200,0.750376522541046,
1644381712.02732,563,56300,0.752384781837463,
1644381739.6959,564,56400,0.753690123558044,
1644381767.37273,565,56500,0.748569130897522,
1644381794.67959,566,56600,0.753589689731598,
1644381822.23887,567,56700,0.756099998950958,
1644381849.85348,568,56800,0.755597949028015,
1644381877.3938,569,56900,0.752987265586853,
1644381905.37908,570,57000,0.751581490039825,
1644381933.01565,571,57100,0.75278639793396,
1644381960.07694,572,57200,0.744853913784027,
1644381987.65286,573,57300,0.752183973789215,
1644382015.20104,574,57400,0.756401240825653,
1644382042.48768,575,57500,0.749171614646912,
1644382070.65874,576,57600,0.753288507461548,
1644382098.52669,577,57700,0.751481056213379,
1644382125.81744,578,57800,0.758911550045013,
1644382153.28259,579,57900,0.751079440116882,
1644382180.76883,580,58000,0.754794657230377,
1644382208.16261,581,58100,0.758610308170319,
1644382235.66315,582,58200,0.750175714492798,
1644382263.31104,583,58300,0.756903290748596,
1644382291.00174,584,58400,0.755698382854462,
1644382318.97044,585,58500,0.754091799259186,
1644382346.9761,586,58600,0.757807016372681,
1644382374.48303,587,58700,0.753890931606293,
1644382402.53233,588,58800,0.757003724575043,
1644382430.24681,589,58900,0.755999624729157,
1644382457.81043,590,59000,0.759212791919708,
1644382485.55341,591,59100,0.759614408016205,
1644382513.09966,592,59200,0.751581490039825,
1644382540.71098,593,59300,0.756300806999207,
1644382568.24754,594,59400,0.757204532623291,
1644382595.77289,595,59500,0.754794657230377,
1644382623.49703,596,59600,0.756200432777405,
1644382651.2455,597,59700,0.753589689731598,
1644382678.78418,598,59800,0.753690123558044,
1644382706.19874,599,59900,0.755095899105072,
1644382733.88767,600,60000,0.755597949028015,
1644382761.3933,601,60100,0.754292607307434,
1644382788.58612,602,60200,0.755497515201569,
1644382816.4271,603,60300,0.754593849182129,
1644382844.19612,604,60400,0.756099998950958,
1644382871.62468,605,60500,0.755397140979767,
1644382899.00289,606,60600,0.754794657230377,
1644382926.3772,607,60700,0.754493415355682,
1644382953.98111,608,60800,0.7565016746521,
1644382981.51238,609,60900,0.755497515201569,
1644383008.8775,610,61000,0.760919749736786,
1644383036.32774,611,61100,0.756602048873901,
1644383064.00184,612,61200,0.756702482700348,
1644383091.51821,613,61300,0.755698382854462,
1644383119.12139,614,61400,0.754091799259186,
1644383146.97463,615,61500,0.758509874343872,
1644383174.40116,616,61600,0.75589919090271,
1644383201.75152,617,61700,0.754694223403931,
1644383229.70143,618,61800,0.755196332931519,
1644383257.01597,619,61900,0.749874472618103,
1644383284.67923,620,62000,0.756401240825653,
1644383312.26651,621,62100,0.758911550045013,
1644383339.6865,622,62200,0.757606208324432,
1644383367.67923,623,62300,0.756200432777405,
1644383395.13021,624,62400,0.753890931606293,
1644383422.88806,625,62500,0.757003724575043,
1644383450.17762,626,62600,0.760216891765595,
1644383477.67534,627,62700,0.759815216064453,
1644383505.16976,628,62800,0.751983106136322,
1644383532.82759,629,62900,0.756099998950958,
1644383560.4201,630,63000,0.758811116218567,
1644383587.89507,631,63100,0.756401240825653,
1644383615.33984,632,63200,0.759815216064453,
1644383643.57944,633,63300,0.764534592628479,
1644383671.02659,634,63400,0.7565016746521,
1644383698.96364,635,63500,0.759212791919708,
