Wall time,Round,Iteration,Value,Max Value,
1644433332.25073,130,,0.319016456604004,0.414943009614944,
1644433369.20189,131,,0.344238072633743,0.414943009614944,
1644433406.35716,132,,0.37579146027565,0.414943009614944,
1644433443.50936,133,,0.397319555282593,0.414943009614944,
1644433480.63155,134,,0.387610793113708,0.414943009614944,
1644433517.51552,135,,0.365977197885513,0.414943009614944,
1644433554.72393,136,,0.245567753911018,0.414943009614944,
1644433591.73614,137,,0.426973402500153,0.426973402500153,
1644433629.0247,138,,0.405867457389832,0.426973402500153,
1644433665.95564,139,,0.423913031816483,0.426973402500153,
1644433703.13218,140,,0.386133402585983,0.426973402500153,
1644433740.07118,141,,0.291789770126343,0.426973402500153,
1644433776.90218,142,,0.348775863647461,0.426973402500153,
1644433813.78195,143,,0.407028287649155,0.426973402500153,
1644433850.58888,144,,0.452828198671341,0.452828198671341,
1644433887.7166,145,,0.378113120794296,0.452828198671341,
1644433924.69376,146,,0.406184047460556,0.452828198671341,
1644433961.82477,147,,0.4097720682621,0.452828198671341,
1644433998.64825,148,,0.49229633808136,0.49229633808136,
1644434035.74424,149,,0.438370615243912,0.49229633808136,
1644434072.55043,150,,0.361544966697693,0.49229633808136,
1644434109.69289,151,,0.325559318065643,0.49229633808136,
1644434146.54711,152,,0.233853951096535,0.49229633808136,
1644434183.57269,153,,0.266357123851776,0.49229633808136,
1644434220.73287,154,,0.389510333538055,0.49229633808136,
1644434257.52982,155,,0.374525129795074,0.49229633808136,
1644434294.51162,156,,0.344238072633743,0.49229633808136,
1644434331.47564,157,,0.313001275062561,0.49229633808136,
1644434368.56733,158,,0.430455893278122,0.49229633808136,
1644434405.50695,159,,0.402279436588287,0.49229633808136,
1644434442.28884,160,,0.418003380298615,0.49229633808136,
1644434479.0684,161,,0.34307724237442,0.49229633808136,
1644434516.03781,162,,0.272583365440369,0.49229633808136,
1644434553.08039,163,,0.332629799842834,0.49229633808136,
1644434590.47271,164,,0.421485871076584,0.49229633808136,
1644434627.44653,165,,0.372625589370728,0.49229633808136,
1644434664.33767,166,,0.399852246046066,0.49229633808136,
1644434701.23734,167,,0.433832854032517,0.49229633808136,
1644434737.92506,168,,0.426551282405853,0.49229633808136,
1644434774.5168,169,,0.467813432216644,0.49229633808136,
1644434810.98423,170,,0.429506123065949,0.49229633808136,
1644434847.9329,171,,0.502321660518646,0.502321660518646,
1644434884.88152,172,,0.471295893192291,0.502321660518646,
1644434922.01903,173,,0.428767412900925,0.502321660518646,
1644434959.02701,174,,0.403440266847611,0.502321660518646,
1644434996.20557,175,,0.446812987327576,0.502321660518646,
1644435033.29848,176,,0.421274811029434,0.502321660518646,
1644435071.05332,177,,0.470662713050842,0.502321660518646,
1644435109.47347,178,,0.393414944410324,0.502321660518646,
1644435146.61393,179,,0.356479525566101,0.502321660518646,
1644435183.80219,180,,0.408611238002777,0.502321660518646,
1644435220.7004,181,,0.439953565597534,0.502321660518646,
1644435257.7744,182,,0.342233002185822,0.502321660518646,
1644435294.67805,183,,0.419058680534363,0.502321660518646,
1644435331.83996,184,,0.418636560440064,0.502321660518646,
1644435368.64337,185,,0.359539896249771,0.502321660518646,
1644435405.66372,186,,0.340650051832199,0.502321660518646,
1644435442.6353,187,,0.391093283891678,0.502321660518646,
1644435479.84161,188,,0.459371030330658,0.502321660518646,
1644435516.7635,189,,0.443013936281204,0.502321660518646,
1644435554.12731,190,,0.441853106021881,0.502321660518646,
1644435591.75251,191,,0.413782179355621,0.502321660518646,
1644435629.78009,192,,0.462853521108627,0.502321660518646,
1644435666.75133,193,,0.422857731580734,0.502321660518646,
1644435703.81316,194,,0.451456308364868,0.502321660518646,
1644435741.57085,195,,0.40713381767273,0.502321660518646,
1644435779.4641,196,,0.438792735338211,0.502321660518646,
1644435817.14174,197,,0.445968776941299,0.502321660518646,
1644435854.88291,198,,0.439742505550385,0.502321660518646,
1644435892.35005,199,,0.459159970283508,0.502321660518646,
1644435930.08817,200,,0.468235552310944,0.502321660518646,0.502321660518646
