Wall time,Round,Iteration,Value,
1644044684.97834,242,121000,0.765337884426117,
1644044750.57685,243,121500,0.769053101539612,
1644044816.81808,244,122000,0.766944468021393,
1644044884.32076,245,122500,0.769053101539612,
1644044951.79938,246,123000,0.769153535366058,
1644045018.90036,247,123500,0.762626767158508,
1644045087.36249,248,124000,0.770559310913086,
1644045154.62925,249,124500,0.764434158802033,
1644045222.29863,250,125000,0.762928009033203,
1644045288.41921,251,125500,0.769354343414307,
1644045355.98488,252,126000,0.764132916927338,
1644045423.84378,253,126500,0.766844034194946,
1644045492.1342,254,127000,0.768450677394867,
1644045559.02245,255,127500,0.765940368175507,
1644045625.84371,256,128000,0.766844034194946,
1644045692.54812,257,128500,0.762124717235565,
1644045759.63078,258,129000,0.767948567867279,
1644045826.71624,259,129500,0.766341984272003,
1644045894.71396,260,130000,0.768551051616669,
1644045963.35399,261,130500,0.770760118961334,
1644046030.97905,262,131000,0.772667944431305,
1644046097.93954,263,131500,0.769153535366058,
1644046166.06956,264,132000,0.767747759819031,
1644046234.34745,265,132500,0.772065460681915,
1644046302.31692,266,133000,0.768751859664917,
1644046370.69248,267,133500,0.766241610050201,
1644046436.41147,268,134000,0.774174094200134,
1644046502.4171,269,134500,0.772768378257751,
1644046570.1466,270,135000,0.771663844585419,
1644046638.26696,271,135500,0.770559310913086,
1644046706.03147,272,136000,0.772969186306,
1644046774.30084,273,136500,0.774073719978333,
1644046842.76221,274,137000,0.774174094200134,
1644046910.80983,275,137500,0.771262168884277,
1644046978.02086,276,138000,0.773471236228943,
1644047044.91858,277,138500,0.767948567867279,
1644047112.55825,278,139000,0.773571670055389,
1644047181.14001,279,139500,0.772768378257751,
1644047248.10639,280,140000,0.770559310913086,
1644047314.10304,281,140500,0.77236670255661,
1644047381.67466,282,141000,0.767647325992584,
1644047448.23512,283,141500,0.773471236228943,
1644047514.14103,284,142000,0.770659685134888,
1644047582.23048,285,142500,0.772467136383057,
1644047650.61871,286,143000,0.774274528026581,
1644047716.75241,287,143500,0.767848193645477,
1644047783.19256,288,144000,0.777186453342438,
1644047850.77588,289,144500,0.771563410758972,
1644047919.20204,290,145000,0.771864652633667,
1644047985.22409,291,145500,0.772266268730164,
1644048053.03587,292,146000,0.773571670055389,
1644048121.32002,293,146500,0.776282787322998,
1644048186.89256,294,147000,0.778692662715912,
1644048255.10205,295,147500,0.777588129043579,
1644048323.29245,296,148000,0.769756019115448,
1644048391.20485,297,148500,0.776182353496552,
1644048459.40394,298,149000,0.770057260990143,
1644048527.74851,299,149500,0.772969186306,
1644048595.12859,300,150000,0.781102538108826,
1644048662.87333,301,150500,0.775178253650665,
1644048729.77057,302,151000,0.774274528026581,
1644048795.89883,303,151500,0.771563410758972,
1644048863.49301,304,152000,0.769454777240753,
1644048928.99654,305,152500,0.76835024356842,
1644048995.93764,306,153000,0.769956827163696,
1644049064.28174,307,153500,0.77487701177597,
1644049131.84883,308,154000,0.777186453342438,
1644049200.25865,309,154500,0.779897570610046,
1644049267.58707,310,155000,0.772667944431305,
1644049333.92538,311,155500,0.774977385997772,
1644049400.12601,312,156000,0.77949595451355,
1644049467.91351,313,156500,0.770057260990143,
1644049534.97327,314,157000,0.773772478103638,
1644049601.36293,315,157500,0.771965086460114,
1644049670.44769,316,158000,0.774174094200134,
1644049736.5378,317,158500,0.772467136383057,
1644049803.56801,318,159000,0.772467136383057,
1644049871.64115,319,159500,0.774274528026581,
1644049937.81214,320,160000,0.771965086460114,
1644050003.81365,321,160500,0.767446517944336,
1644050072.04408,322,161000,0.767044901847839,
1644050138.88227,323,161500,0.774174094200134,
1644050207.46878,324,162000,0.771965086460114,
1644050273.75062,325,162500,0.777889370918274,
1644050340.2655,326,163000,0.7763831615448,
1644050407.58157,327,163500,0.777788937091827,
1644050473.57182,328,164000,0.773772478103638,
1644050539.91432,329,164500,0.777588129043579,
1644050606.99087,330,165000,0.765438318252564,
1644050673.99991,331,165500,0.770057260990143,
1644050741.89251,332,166000,0.772667944431305,
1644050808.25703,333,166500,0.769454777240753,
1644050873.94205,334,167000,0.772165894508362,
1644050939.57906,335,167500,0.773270428180695,
1644051005.45847,336,168000,0.773370802402496,
1644051071.28591,337,168500,0.77176421880722,
1644051140.10611,338,169000,0.775379061698914,
1644051206.21267,339,169500,0.771965086460114,
1644051274.27711,340,170000,0.773973286151886,
1644051339.98566,341,170500,0.775981545448303,
1644051408.41624,342,171000,0.772467136383057,
1644051476.88595,343,171500,0.77547949552536,
1644051544.63296,344,172000,0.778190553188324,
1644051611.6081,345,172500,0.775077819824219,
1644051679.98355,346,173000,0.778993904590607,
1644051748.04465,347,173500,0.774174094200134,
1644051816.29335,348,174000,0.774676144123077,
1644051882.93019,349,174500,0.778090178966522,
1644051950.75066,350,175000,0.775178253650665,
1644052018.23216,351,175500,0.774073719978333,
1644052084.75292,352,176000,0.770258069038391,
1644052151.68284,353,176500,0.772567510604858,
1644052220.36486,354,177000,0.769756019115448,
1644052288.33122,355,177500,0.770057260990143,
1644052355.83383,356,178000,0.773471236228943,
1644052423.2533,357,178500,0.778290987014771,
1644052489.99837,358,179000,0.770860552787781,
1644052557.97427,359,179500,0.773471236228943,
1644052624.6124,360,180000,0.773571670055389,
1644052691.64493,361,180500,0.774475336074829,
1644052759.09659,362,181000,0.779295086860657,
1644052826.36846,363,181500,0.773270428180695,
1644052894.27648,364,182000,0.776483595371246,
1644052962.56032,365,182500,0.770458877086639,
1644053030.59743,366,183000,0.771061360836029,
1644053098.15869,367,183500,0.773872852325439,
1644053165.56806,368,184000,0.775680303573608,
1644053232.45776,369,184500,0.777286887168884,
1644053298.10823,370,185000,0.776985645294189,
1644053364.44316,371,185500,0.770559310913086,
1644053431.40015,372,186000,0.778090178966522,
1644053498.60021,373,186500,0.771864652633667,
1644053566.24595,374,187000,0.774977385997772,
1644053635.14449,375,187500,0.773872852325439,
1644053701.95605,376,188000,0.771362602710724,
1644053769.38372,377,188500,0.779797196388245,
1644053835.04419,378,189000,0.777086079120636,
1644053904.22889,379,189500,0.774374961853027,
1644053970.82897,380,190000,0.768751859664917,
1644054036.46769,381,190500,0.774575769901276,
1644054104.0169,382,191000,0.770760118961334,
1644054170.41144,383,191500,0.770760118961334,
1644054237.22212,384,192000,0.775379061698914,
1644054303.59144,385,192500,0.773672044277191,
1644054370.70592,386,193000,0.778090178966522,
1644054438.27926,387,193500,0.777688503265381,
1644054507.17208,388,194000,0.776784837245941,
1644054573.94593,389,194500,0.773169994354248,
1644054640.96966,390,195000,0.777487695217133,
1644054706.84845,391,195500,0.778190553188324,
1644054774.13178,392,196000,0.777889370918274,
1644054841.35567,393,196500,0.774073719978333,
1644054907.09788,394,197000,0.778391420841217,
1644054973.22535,395,197500,0.774776577949524,
1644055041.78899,396,198000,0.781002104282379,
1644055110.57545,397,198500,0.777688503265381,
1644055177.57462,398,199000,0.776885211467743,
1644055243.47513,399,199500,0.774776577949524,
1644055309.35856,400,200000,0.778290987014771,
1644055377.97418,401,200500,0.781102538108826,
1644055444.99805,402,201000,0.782608687877655,
1644055512.20917,403,201500,0.77889347076416,
1644055578.95737,404,202000,0.779998004436493,
1644055648.04291,405,202500,0.7763831615448,
1644055714.18821,406,203000,0.776885211467743,
1644055781.08976,407,203500,0.779194712638855,
1644055849.54831,408,204000,0.775077819824219,
1644055915.31292,409,204500,0.775881111621857,
1644055981.05824,410,205000,0.777788937091827,
1644056046.86116,411,205500,0.776684403419495,
1644056112.44968,412,206000,0.779395520687103,
1644056180.07306,413,206500,0.780700862407684,
1644056246.45257,414,207000,0.776684403419495,
1644056312.53702,415,207500,0.771563410758972,
1644056380.50261,416,208000,0.780600488185883,
1644056448.06064,417,208500,0.777487695217133,
1644056516.66208,418,209000,0.768450677394867,
1644056583.95853,419,209500,0.777186453342438,
1644056651.33509,420,210000,0.776885211467743,
1644056716.52427,421,210500,0.775278627872467,
1644056782.11971,422,211000,0.769956827163696,
1644056848.61593,423,211500,0.776282787322998,
1644056915.87463,424,212000,0.776784837245941,
1644056984.23657,425,212500,0.770960927009583,
1644057051.54643,426,213000,0.773370802402496,
1644057117.92641,427,213500,0.775077819824219,
1644057184.30052,428,214000,0.770760118961334,
1644057249.92621,429,214500,0.774174094200134,
1644057316.74181,430,215000,0.77176421880722,
1644057385.38441,431,215500,0.775881111621857,
1644057453.65719,432,216000,0.776583969593048,
1644057520.20766,433,216500,0.774475336074829,
1644057589.67737,434,217000,0.775680303573608,
1644057659.08036,435,217500,0.773471236228943,
1644057738.2245,436,218000,0.777588129043579,
1644057818.06498,437,218500,0.775680303573608,
1644057897.59518,438,219000,0.777889370918274,
1644057976.85291,439,219500,0.779696762561798,
1644058056.93545,440,220000,0.771663844585419,
1644058135.82937,441,220500,0.777086079120636,
1644058217.20961,442,221000,0.779194712638855,
1644058290.32417,443,221500,0.774776577949524,
1644058360.39984,444,222000,0.780198812484741,
1644058429.65914,445,222500,0.7763831615448,
1644058500.08372,446,223000,0.776483595371246,
1644058570.86681,447,223500,0.775379061698914,
1644058650.82331,448,224000,0.775680303573608,
1644058722.8919,449,224500,0.775981545448303,
1644058801.7163,450,225000,0.776684403419495,
1644058879.78989,451,225500,0.777286887168884,
1644058958.48056,452,226000,0.77578067779541,
1644059028.91429,453,226500,0.779797196388245,
1644059096.83427,454,227000,0.776483595371246,
1644059169.4777,455,227500,0.777387261390686,
1644059239.55071,456,228000,0.777487695217133,
1644059308.07012,457,228500,0.7763831615448,
1644059380.19989,458,229000,0.776985645294189,
1644059449.58977,459,229500,0.777889370918274,
1644059517.05128,460,230000,0.780500054359436,
1644059593.43841,461,230500,0.781002104282379,
1644059671.27714,462,231000,0.777588129043579,
1644059753.12815,463,231500,0.77578067779541,
1644059832.99436,464,232000,0.772868752479553,
1644059915.26203,465,232500,0.771061360836029,
1644059994.13954,466,233000,0.775579869747162,
1644060072.87471,467,233500,0.779395520687103,
1644060149.599,468,234000,0.777387261390686,
1644060231.57083,469,234500,0.782407879829407,
1644060314.26174,470,235000,0.779596328735352,
1644060397.15859,471,235500,0.779395520687103,
1644060477.0952,472,236000,0.774575769901276,
1644060555.50025,473,236500,0.776885211467743,
1644060641.33639,474,237000,0.780198812484741,
1644060757.24741,475,237500,0.780901670455933,
1644060872.08902,476,238000,0.777186453342438,
1644060988.33368,477,238500,0.779797196388245,
1644061106.78131,478,239000,0.782508313655853,
1644061223.4335,479,239500,0.780198812484741,
1644061339.78886,480,240000,0.777889370918274,
1644061457.16621,481,240500,0.777688503265381,
1644061572.83044,482,241000,0.7763831615448,
1644061689.82492,483,241500,0.773571670055389,
1644061806.99394,484,242000,0.776483595371246,
1644061924.5298,485,242500,0.774676144123077,
1644062041.33955,486,243000,0.776081919670105,
1644062158.53648,487,243500,0.774073719978333,
1644062274.64339,488,244000,0.775881111621857,
1644062389.25211,489,244500,0.781002104282379,
1644062504.76412,490,245000,0.777387261390686,
1644062620.94012,491,245500,0.771965086460114,
1644062738.49218,492,246000,0.780198812484741,
1644062963.04905,493,246500,0.782407879829407,
